date,sample_count
2010-11-12,548
2010-11-15,551
2010-11-16,548
2010-11-17,553
2010-11-18,550
2010-11-19,558
2010-11-22,556
2010-11-23,553
2010-11-24,561
2010-11-25,562
2010-11-26,558
2010-11-29,561
2010-11-30,564
2010-12-01,565
2010-12-02,561
2010-12-03,556
2010-12-06,557
2010-12-07,564
2010-12-08,566
2010-12-09,567
2010-12-10,561
2010-12-13,563
2010-12-14,574
2010-12-15,561
2010-12-16,570
2010-12-17,570
2010-12-20,569
2010-12-21,570
2010-12-22,568
2010-12-23,565
2010-12-24,573
2010-12-27,560
2010-12-28,563
2010-12-29,567
2010-12-30,567
2010-12-31,577
2011-01-04,579
2011-01-05,579
2011-01-06,576
2011-01-07,575
2011-01-10,577
2011-01-11,580
2011-01-12,583
2011-01-13,582
2011-01-14,580
2011-01-17,581
2011-01-18,577
2011-01-19,586
2011-01-20,581
2011-01-21,583
2011-01-24,582
2011-01-25,581
2011-01-26,582
2011-01-27,582
2011-01-28,583
2011-01-31,585
2011-02-01,590
2011-02-09,590
2011-02-10,588
2011-02-11,586
2011-02-14,587
2011-02-15,576
2011-02-16,585
2011-02-17,589
2011-02-18,576
2011-02-21,583
2011-02-22,583
2011-02-23,581
2011-02-24,588
2011-02-25,584
2011-02-28,583
2011-03-01,592
2011-03-02,591
2011-03-03,592
2011-03-04,591
2011-03-07,587
2011-03-08,590
2011-03-09,593
2011-03-10,588
2011-03-11,585
2011-03-14,586
2011-03-15,593
2011-03-16,591
2011-03-17,594
2011-03-18,587
2011-03-21,588
2011-03-22,591
2011-03-23,592
2011-03-24,592
2011-03-25,581
2011-03-28,576
2011-03-29,589
2011-03-30,590
2011-03-31,581
2011-04-01,583
2011-04-06,583
2011-04-07,584
2011-04-08,576
2011-04-11,590
2011-04-12,584
2011-04-13,590
2011-04-14,588
2011-04-15,575
2011-04-18,586
2011-04-19,587
2011-04-20,584
2011-04-21,588
2011-04-22,574
2011-04-25,587
2011-04-26,590
2011-04-27,597
2011-04-28,588
2011-04-29,592
2011-05-03,603
2011-05-04,598
2011-05-05,596
2011-05-06,592
2011-05-09,592
2011-05-10,584
2011-05-11,603
2011-05-12,597
2011-05-13,595
2011-05-16,594
2011-05-17,597
2011-05-18,578
2011-05-19,601
2011-05-20,580
2011-05-23,606
2011-05-24,608
2011-05-25,594
2011-05-26,599
2011-05-27,602
2011-05-30,599
2011-05-31,601
2011-06-01,612
2011-06-02,612
2011-06-03,608
2011-06-07,609
2011-06-08,602
2011-06-09,603
2011-06-10,606
2011-06-13,615
2011-06-14,615
2011-06-15,611
2011-06-16,610
2011-06-17,610
2011-06-20,611
2011-06-21,612
2011-06-22,616
2011-06-23,614
2011-06-24,603
2011-06-27,606
2011-06-28,609
2011-06-29,596
2011-06-30,597
2011-07-01,608
2011-07-04,607
2011-07-05,611
2011-07-06,615
2011-07-07,617
2011-07-08,623
2011-07-11,616
2011-07-12,622
2011-07-13,617
2011-07-14,618
2011-07-15,620
2011-07-18,616
2011-07-19,621
2011-07-20,619
2011-07-21,616
2011-07-22,623
2011-07-25,624
2011-07-26,625
2011-07-27,625
2011-07-28,625
2011-07-29,623
2011-08-01,621
2011-08-02,625
2011-08-03,623
2011-08-04,626
2011-08-05,620
2011-08-08,618
2011-08-09,629
2011-08-10,628
2011-08-11,623
2011-08-12,618
2011-08-15,620
2011-08-16,622
2011-08-17,615
2011-08-18,618
2011-08-19,618
2011-08-22,622
2011-08-23,620
2011-08-24,626
2011-08-25,622
2011-08-26,625
2011-08-29,627
2011-08-30,627
2011-08-31,625
2011-09-01,628
2011-09-02,622
2011-09-05,622
2011-09-06,622
2011-09-07,628
2011-09-08,623
2011-09-09,621
2011-09-13,623
2011-09-14,625
2011-09-15,623
2011-09-16,620
2011-09-19,627
2011-09-20,623
2011-09-21,630
2011-09-22,623
2011-09-23,627
2011-09-26,625
2011-09-27,624
2011-09-28,628
2011-09-29,630
2011-09-30,629
2011-10-10,628
2011-10-11,630
2011-10-12,626
2011-10-13,632
2011-10-14,625
2011-10-17,626
2011-10-18,625
2011-10-19,627
2011-10-20,629
2011-10-21,632
2011-10-24,635
2011-10-25,630
2011-10-26,626
2011-10-27,628
2011-10-28,630
2011-10-31,628
2011-11-01,632
2011-11-02,632
2011-11-03,629
2011-11-04,629
2011-11-07,625
2011-11-08,627
2011-11-09,626
2011-11-10,623
2011-11-11,626
2011-11-14,624
2011-11-15,626
2011-11-16,634
2011-11-17,633
2011-11-18,631
2011-11-21,630
2011-11-22,633
2011-11-23,639
2011-11-24,644
2011-11-25,641
2011-11-28,640
2011-11-29,639
2011-11-30,630
2011-12-01,633
2011-12-02,642
2011-12-05,640
2011-12-06,641
2011-12-07,643
2011-12-08,637
2011-12-09,639
2011-12-12,642
2011-12-13,645
2011-12-14,646
2011-12-15,640
2011-12-16,639
2011-12-19,641
2011-12-20,642
2011-12-21,638
2011-12-22,638
2011-12-23,640
2011-12-26,637
2011-12-27,648
2011-12-28,633
2011-12-29,632
2011-12-30,637
2012-01-04,647
2012-01-05,640
2012-01-06,644
2012-01-09,645
2012-01-10,648
2012-01-11,646
2012-01-12,637
2012-01-13,642
2012-01-16,618
2012-01-17,637
2012-01-18,647
2012-01-19,646
2012-01-20,647
2012-01-30,641
2012-01-31,642
2012-02-01,647
2012-02-02,644
2012-02-03,639
2012-02-06,642
2012-02-07,641
2012-02-08,641
2012-02-09,643
2012-02-10,643
2012-02-13,647
2012-02-14,646
2012-02-15,646
2012-02-16,647
2012-02-17,646
2012-02-20,646
2012-02-21,649
2012-02-22,651
2012-02-23,647
2012-02-24,647
2012-02-27,645
2012-02-28,645
2012-02-29,650
2012-03-01,651
2012-03-02,649
2012-03-05,649
2012-03-06,646
2012-03-07,652
2012-03-08,653
2012-03-09,644
2012-03-12,645
2012-03-13,650
2012-03-14,653
2012-03-15,646
2012-03-16,647
2012-03-19,651
2012-03-20,646
2012-03-21,647
2012-03-22,649
2012-03-23,652
2012-03-26,647
2012-03-27,655
2012-03-28,649
2012-03-29,651
2012-03-30,647
2012-04-05,655
2012-04-06,650
2012-04-09,650
2012-04-10,644
2012-04-11,652
2012-04-12,642
2012-04-13,652
2012-04-16,651
2012-04-17,646
2012-04-18,641
2012-04-19,639
2012-04-20,635
2012-04-23,639
2012-04-24,653
2012-04-25,649
2012-04-26,642
2012-04-27,635
2012-05-02,652
2012-05-03,653
2012-05-04,659
2012-05-07,653
2012-05-08,642
2012-05-09,656
2012-05-10,652
2012-05-11,653
2012-05-14,660
2012-05-15,649
2012-05-16,648
2012-05-17,657
2012-05-18,632
2012-05-21,661
2012-05-22,657
2012-05-23,659
2012-05-24,663
2012-05-25,645
2012-05-28,665
2012-05-29,659
2012-05-30,655
2012-05-31,664
2012-06-01,668
2012-06-04,666
2012-06-05,661
2012-06-06,657
2012-06-07,665
2012-06-08,658
2012-06-11,669
2012-06-12,666
2012-06-13,671
2012-06-14,674
2012-06-15,657
2012-06-18,664
2012-06-19,670
2012-06-20,664
2012-06-21,667
2012-06-25,654
2012-06-26,662
2012-06-27,661
2012-06-28,658
2012-06-29,653
2012-07-02,674
2012-07-03,675
2012-07-04,670
2012-07-05,672
2012-07-06,667
2012-07-09,674
2012-07-10,674
2012-07-11,675
2012-07-12,678
2012-07-13,679
2012-07-16,680
2012-07-17,679
2012-07-18,680
2012-07-19,680
2012-07-20,681
2012-07-23,679
2012-07-24,679
2012-07-25,679
2012-07-26,680
2012-07-27,681
2012-07-30,682
2012-07-31,682
2012-08-01,684
2012-08-02,683
2012-08-03,686
2012-08-06,684
2012-08-07,682
2012-08-08,682
2012-08-09,684
2012-08-10,684
2012-08-13,683
2012-08-14,683
2012-08-15,683
2012-08-16,683
2012-08-17,683
2012-08-20,683
2012-08-21,685
2012-08-22,685
2012-08-23,683
2012-08-24,684
2012-08-27,685
2012-08-28,685
2012-08-29,685
2012-08-30,685
2012-08-31,685
2012-09-03,684
2012-09-04,687
2012-09-05,687
2012-09-06,686
2012-09-07,689
2012-09-10,687
2012-09-11,687
2012-09-12,690
2012-09-13,690
2012-09-14,687
2012-09-17,689
2012-09-18,689
2012-09-19,688
2012-09-20,689
2012-09-21,689
2012-09-24,688
2012-09-25,687
2012-09-26,686
2012-09-27,686
2012-09-28,687
2012-10-08,684
2012-10-09,686
2012-10-10,691
2012-10-11,691
2012-10-12,691
2012-10-15,691
2012-10-16,693
2012-10-17,694
2012-10-18,693
2012-10-19,695
2012-10-22,694
2012-10-23,696
2012-10-24,695
2012-10-25,692
2012-10-26,695
2012-10-29,695
2012-10-30,696
2012-10-31,693
2012-11-01,694
2012-11-02,698
2012-11-05,694
2012-11-06,694
2012-11-07,696
2012-11-08,697
2012-11-09,697
2012-11-12,700
2012-11-13,701
2012-11-14,703
2012-11-15,704
2012-11-16,704
2012-11-19,702
2012-11-20,701
2012-11-21,701
2012-11-22,699
2012-11-23,697
2012-11-26,698
2012-11-27,697
2012-11-28,698
2012-11-29,695
2012-11-30,696
2012-12-03,693
2012-12-04,694
2012-12-05,695
2012-12-06,696
2012-12-07,693
2012-12-10,690
2012-12-11,692
2012-12-12,692
2012-12-13,689
2012-12-14,692
2012-12-17,692
2012-12-18,692
2012-12-19,691
2012-12-20,695
2012-12-21,696
2012-12-24,696
2012-12-25,695
2012-12-26,693
2012-12-27,692
2012-12-28,690
2012-12-31,694
2013-01-04,696
2013-01-07,693
2013-01-08,692
2013-01-09,695
2013-01-10,693
2013-01-11,693
2013-01-14,693
2013-01-15,694
2013-01-16,691
2013-01-17,693
2013-01-18,695
2013-01-21,697
2013-01-22,697
2013-01-23,697
2013-01-24,699
2013-01-25,696
2013-01-28,694
2013-01-29,693
2013-01-30,696
2013-01-31,698
2013-02-01,699
2013-02-04,699
2013-02-05,699
2013-02-06,698
2013-02-07,699
2013-02-08,700
2013-02-18,698
2013-02-19,698
2013-02-20,696
2013-02-21,698
2013-02-22,696
2013-02-25,697
2013-02-26,697
2013-02-27,696
2013-02-28,697
2013-03-01,698
2013-03-04,697
2013-03-05,699
2013-03-06,698
2013-03-07,697
2013-03-08,698
2013-03-11,698
2013-03-12,698
2013-03-13,697
2013-03-14,697
2013-03-15,696
2013-03-18,699
2013-03-19,702
2013-03-20,701
2013-03-21,701
2013-03-22,701
2013-03-25,699
2013-03-26,699
2013-03-27,700
2013-03-28,699
2013-03-29,696
2013-04-01,698
2013-04-02,698
2013-04-03,695
2013-04-08,692
2013-04-09,692
2013-04-10,689
2013-04-11,688
2013-04-12,693
2013-04-15,694
2013-04-16,694
2013-04-17,693
2013-04-18,690
2013-04-19,687
2013-04-22,686
2013-04-23,688
2013-04-24,689
2013-04-25,692
2013-04-26,694
2013-05-02,691
2013-05-03,695
2013-05-06,694
2013-05-07,693
2013-05-08,694
2013-05-09,693
2013-05-10,697
2013-05-13,694
2013-05-14,695
2013-05-15,695
2013-05-16,695
2013-05-17,696
2013-05-20,690
2013-05-21,690
2013-05-22,691
2013-05-23,689
2013-05-24,688
2013-05-27,686
2013-05-28,685
2013-05-29,688
2013-05-30,689
2013-05-31,687
2013-06-03,684
2013-06-04,685
2013-06-05,685
2013-06-06,686
2013-06-07,684
2013-06-13,684
2013-06-14,686
2013-06-17,684
2013-06-18,688
2013-06-19,689
2013-06-20,686
2013-06-21,689
2013-06-24,690
2013-06-25,688
2013-06-26,687
2013-06-27,687
2013-06-28,687
2013-07-01,689
2013-07-02,692
2013-07-03,691
2013-07-04,687
2013-07-05,684
2013-07-08,686
2013-07-09,685
2013-07-10,685
2013-07-11,687
2013-07-12,686
2013-07-15,683
2013-07-16,680
2013-07-17,681
2013-07-18,680
2013-07-19,684
2013-07-22,681
2013-07-23,683
2013-07-24,683
2013-07-25,685
2013-07-26,687
2013-07-29,686
2013-07-30,685
2013-07-31,686
2013-08-01,687
2013-08-02,688
2013-08-05,687
2013-08-06,683
2013-08-07,685
2013-08-08,684
2013-08-09,684
2013-08-12,682
2013-08-13,679
2013-08-14,682
2013-08-15,680
2013-08-16,681
2013-08-19,680
2013-08-20,686
2013-08-21,686
2013-08-22,685
2013-08-23,688
2013-08-26,688
2013-08-27,686
2013-08-28,682
2013-08-29,682
2013-08-30,686
2013-09-02,684
2013-09-03,687
2013-09-04,686
2013-09-05,686
2013-09-06,685
2013-09-09,686
2013-09-10,688
2013-09-11,685
2013-09-12,686
2013-09-13,683
2013-09-16,681
2013-09-17,683
2013-09-18,681
2013-09-23,679
2013-09-24,682
2013-09-25,681
2013-09-26,685
2013-09-27,686
2013-09-30,686
2013-10-08,687
2013-10-09,686
2013-10-10,688
2013-10-11,687
2013-10-14,685
2013-10-15,685
2013-10-16,683
2013-10-17,685
2013-10-18,685
2013-10-21,685
2013-10-22,683
2013-10-23,685
2013-10-24,684
2013-10-25,684
2013-10-28,685
2013-10-29,685
2013-10-30,686
2013-10-31,684
2013-11-01,683
2013-11-04,686
2013-11-05,687
2013-11-06,687
2013-11-07,687
2013-11-08,689
2013-11-11,687
2013-11-12,689
2013-11-13,689
2013-11-14,686
2013-11-15,685
2013-11-18,683
2013-11-19,684
2013-11-20,687
2013-11-21,687
2013-11-22,685
2013-11-25,689
2013-11-26,690
2013-11-27,689
2013-11-28,687
2013-11-29,687
2013-12-02,688
2013-12-03,690
2013-12-04,687
2013-12-05,689
2013-12-06,688
2013-12-09,687
2013-12-10,690
2013-12-11,692
2013-12-12,692
2013-12-13,692
2013-12-16,690
2013-12-17,690
2013-12-18,688
2013-12-19,691
2013-12-20,693
2013-12-23,690
2013-12-24,694
2013-12-25,696
2013-12-26,697
2013-12-27,697
2013-12-30,697
2013-12-31,697
2014-01-02,698
2014-01-03,696
2014-01-06,695
2014-01-07,693
2014-01-08,691
2014-01-09,693
2014-01-10,694
2014-01-13,694
2014-01-14,695
2014-01-15,695
2014-01-16,696
2014-01-17,695
2014-01-20,695
2014-01-21,695
2014-01-22,696
2014-01-23,695
2014-01-24,695
2014-01-27,695
2014-01-28,694
2014-01-29,692
2014-01-30,696
2014-02-07,696
2014-02-10,696
2014-02-11,695
2014-02-12,695
2014-02-13,694
2014-02-14,693
2014-02-17,691
2014-02-18,691
2014-02-19,690
2014-02-20,689
2014-02-21,692
2014-02-24,691
2014-02-25,693
2014-02-26,693
2014-02-27,690
2014-02-28,689
2014-03-03,686
2014-03-04,687
2014-03-05,687
2014-03-06,685
2014-03-07,687
2014-03-10,688
2014-03-11,686
2014-03-12,687
2014-03-13,685
2014-03-14,686
2014-03-17,688
2014-03-18,690
2014-03-19,688
2014-03-20,683
2014-03-21,686
2014-03-24,684
2014-03-25,684
2014-03-26,684
2014-03-27,681
2014-03-28,685
2014-03-31,681
2014-04-01,679
2014-04-02,680
2014-04-03,685
2014-04-04,685
2014-04-08,680
2014-04-09,677
2014-04-10,680
2014-04-11,679
2014-04-14,678
2014-04-15,672
2014-04-16,671
2014-04-17,672
2014-04-18,673
2014-04-21,672
2014-04-22,672
2014-04-23,675
2014-04-24,677
2014-04-25,677
2014-04-28,673
2014-04-29,670
2014-04-30,675
2014-05-05,671
2014-05-06,670
2014-05-07,676
2014-05-08,673
2014-05-09,673
2014-05-12,672
2014-05-13,671
2014-05-14,670
2014-05-15,672
2014-05-16,673
2014-05-19,671
2014-05-20,674
2014-05-21,672
2014-05-22,673
2014-05-23,673
2014-05-26,675
2014-05-27,679
2014-05-28,678
2014-05-29,676
2014-05-30,675
2014-06-03,673
2014-06-04,674
2014-06-05,673
2014-06-06,673
2014-06-09,668
2014-06-10,675
2014-06-11,675
2014-06-12,671
2014-06-13,672
2014-06-16,670
2014-06-17,675
2014-06-18,671
2014-06-19,669
2014-06-20,669
2014-06-23,667
2014-06-24,666
2014-06-25,665
2014-06-26,663
2014-06-27,664
2014-06-30,666
2014-07-01,668
2014-07-02,670
2014-07-03,668
2014-07-04,667
2014-07-07,670
2014-07-08,670
2014-07-09,671
2014-07-10,673
2014-07-11,672
2014-07-14,666
2014-07-15,667
2014-07-16,668
2014-07-17,666
2014-07-18,665
2014-07-21,664
2014-07-22,663
2014-07-23,664
2014-07-24,669
2014-07-25,674
2014-07-28,675
2014-07-29,674
2014-07-30,672
2014-07-31,673
2014-08-01,672
2014-08-04,672
2014-08-05,672
2014-08-06,673
2014-08-07,672
2014-08-08,671
2014-08-11,671
2014-08-12,669
2014-08-13,668
2014-08-14,669
2014-08-15,671
2014-08-18,671
2014-08-19,673
2014-08-20,674
2014-08-21,674
2014-08-22,674
2014-08-25,672
2014-08-26,673
2014-08-27,674
2014-08-28,672
2014-08-29,671
2014-09-01,671
2014-09-02,670
2014-09-03,674
2014-09-04,671
2014-09-05,676
2014-09-09,672
2014-09-10,674
2014-09-11,673
2014-09-12,674
2014-09-15,671
2014-09-16,672
2014-09-17,672
2014-09-18,673
2014-09-19,672
2014-09-22,668
2014-09-23,668
2014-09-24,670
2014-09-25,672
2014-09-26,673
2014-09-29,671
2014-09-30,678
2014-10-08,676
2014-10-09,677
2014-10-10,676
2014-10-13,674
2014-10-14,675
2014-10-15,674
2014-10-16,672
2014-10-17,671
2014-10-20,668
2014-10-21,666
2014-10-22,668
2014-10-23,667
2014-10-24,669
2014-10-27,668
2014-10-28,668
2014-10-29,665
2014-10-30,665
2014-10-31,669
2014-11-03,672
2014-11-04,671
2014-11-05,673
2014-11-06,673
2014-11-07,671
2014-11-10,670
2014-11-11,672
2014-11-12,673
2014-11-13,671
2014-11-14,672
2014-11-17,670
2014-11-18,672
2014-11-19,669
2014-11-20,664
2014-11-21,665
2014-11-24,668
2014-11-25,670
2014-11-26,670
2014-11-27,668
2014-11-28,672
2014-12-01,669
2014-12-02,672
2014-12-03,671
2014-12-04,669
2014-12-05,672
2014-12-08,668
2014-12-09,669
2014-12-10,672
2014-12-11,668
2014-12-12,673
2014-12-15,676
2014-12-16,678
2014-12-17,677
2014-12-18,673
2014-12-19,672
2014-12-22,670
2014-12-23,671
2014-12-24,669
2014-12-25,667
2014-12-26,670
2014-12-29,665
2014-12-30,673
2014-12-31,676
2015-01-05,675
2015-01-06,675
2015-01-07,678
2015-01-08,678
2015-01-09,679
2015-01-12,679
2015-01-13,678
2015-01-14,680
2015-01-15,677
2015-01-16,681
2015-01-19,679
2015-01-20,678
2015-01-21,677
2015-01-22,672
2015-01-23,669
2015-01-26,667
2015-01-27,667
2015-01-28,667
2015-01-29,672
2015-01-30,674
2015-02-02,673
2015-02-03,676
2015-02-04,676
2015-02-05,674
2015-02-06,676
2015-02-09,678
2015-02-10,680
2015-02-11,683
2015-02-12,684
2015-02-13,685
2015-02-16,684
2015-02-17,687
2015-02-25,685
2015-02-26,685
2015-02-27,685
2015-03-02,684
2015-03-03,682
2015-03-04,682
2015-03-05,679
2015-03-06,681
2015-03-09,676
2015-03-10,680
2015-03-11,684
2015-03-12,682
2015-03-13,680
2015-03-16,679
2015-03-17,676
2015-03-18,678
2015-03-19,678
2015-03-20,677
2015-03-23,674
2015-03-24,674
2015-03-25,674
2015-03-26,669
2015-03-27,671
2015-03-30,662
2015-03-31,665
2015-04-01,664
2015-04-02,664
2015-04-03,669
2015-04-07,662
2015-04-08,667
2015-04-09,665
2015-04-10,666
2015-04-13,664
2015-04-14,665
2015-04-15,662
2015-04-16,660
2015-04-17,665
2015-04-20,668
2015-04-21,668
2015-04-22,664
2015-04-23,662
2015-04-24,663
2015-04-27,663
2015-04-28,669
2015-04-29,679
2015-04-30,677
2015-05-04,676
2015-05-05,673
2015-05-06,676
2015-05-07,678
2015-05-08,678
2015-05-11,679
2015-05-12,679
2015-05-13,676
2015-05-14,673
2015-05-15,675
2015-05-18,676
2015-05-19,670
2015-05-20,668
2015-05-21,672
2015-05-22,667
2015-05-25,658
2015-05-26,668
2015-05-27,667
2015-05-28,661
2015-05-29,660
2015-06-01,659
2015-06-02,655
2015-06-03,659
2015-06-04,658
2015-06-05,659
2015-06-08,652
2015-06-09,660
2015-06-10,658
2015-06-11,656
2015-06-12,652
2015-06-15,650
2015-06-16,655
2015-06-17,655
2015-06-18,656
2015-06-19,661
2015-06-23,664
2015-06-24,665
2015-06-25,668
2015-06-26,669
2015-06-29,666
2015-06-30,663
2015-07-01,666
2015-07-02,660
2015-07-03,650
2015-07-06,635
2015-07-07,583
2015-07-08,453
2015-07-09,423
2015-07-10,444
2015-07-13,545
2015-07-14,595
2015-07-15,617
2015-07-16,626
2015-07-17,631
2015-07-20,647
2015-07-21,651
2015-07-22,660
2015-07-23,661
2015-07-24,664
2015-07-27,661
2015-07-28,663
2015-07-29,667
2015-07-30,667
2015-07-31,668
2015-08-03,666
2015-08-04,665
2015-08-05,668
2015-08-06,662
2015-08-07,665
2015-08-10,663
2015-08-11,664
2015-08-12,662
2015-08-13,664
2015-08-14,667
2015-08-17,667
2015-08-18,666
2015-08-19,668
2015-08-20,666
2015-08-21,665
2015-08-24,665
2015-08-25,669
2015-08-26,671
2015-08-27,669
2015-08-28,673
2015-08-31,667
2015-09-01,666
2015-09-02,669
2015-09-07,669
2015-09-08,677
2015-09-09,677
2015-09-10,679
2015-09-11,680
2015-09-14,678
2015-09-15,680
2015-09-16,685
2015-09-17,683
2015-09-18,686
2015-09-21,689
2015-09-22,691
2015-09-23,683
2015-09-24,684
2015-09-25,686
2015-09-28,687
2015-09-29,688
2015-09-30,694
2015-10-08,695
2015-10-09,694
2015-10-12,690
2015-10-13,689
2015-10-14,691
2015-10-15,683
2015-10-16,681
2015-10-19,675
2015-10-20,677
2015-10-21,678
2015-10-22,684
2015-10-23,687
2015-10-26,692
2015-10-27,692
2015-10-28,693
2015-10-29,696
2015-10-30,698
2015-11-02,699
2015-11-03,700
2015-11-04,701
2015-11-05,700
2015-11-06,700
2015-11-09,701
2015-11-10,703
2015-11-11,707
2015-11-12,709
2015-11-13,710
2015-11-16,709
2015-11-17,710
2015-11-18,712
2015-11-19,711
2015-11-20,709
2015-11-23,713
2015-11-24,717
2015-11-25,718
2015-11-26,715
2015-11-27,716
2015-11-30,716
2015-12-01,717
2015-12-02,716
2015-12-03,716
2015-12-04,717
