code,baostock_code,name,board,industry,industryClassification,list_date,asof_date,history_start,history_end,history_rows,valid_days_7y,valid_ratio_7y,valid_days_252,has_recent_st,is_current_st,recent_close,recent_turn,recent_volume,recent_amount,approx_float_shares,implied_float_shares_5d_median,implied_float_shares_5d_min,implied_float_shares_5d_max,implied_float_shares_5d_obs,implied_float_shares_5d_range_pct,implied_float_shares_unstable_3pct,implied_float_shares_unstable_5pct,approx_circ_mv,pass_90,pass_95,pass_recent,pass_current_trade,pass_st,error
600016,sh.600016,民生银行,sh_mainboard,J66货币金融服务,证监会行业分类,2000-12-19,2026-06-15,2019-06-15,2026-06-15,1697,1697,1.0101190476190476,252,False,False,3.63,0.8457,299900442.0,1084757140.76,35461799929.05286,35462491153.67744,35459828814.73757,35463767729.94735,5,0.0001110727160342025,False,False,128728842887.84909,True,True,True,True,True,
000408,sz.000408,藏格矿业,sz_mainboard,C26化学原料和化学制品制造业,证监会行业分类,1996-06-28,2026-06-15,2019-06-15,2026-06-15,1697,1690,1.005952380952381,252,False,False,81.86,1.5037,23591247.0,1932349194.98,1568879896.255902,1568879896.255902,1568805384.0877914,1569018290.8084846,5,0.0001357061947196906,False,False,128428508307.50815,True,True,True,True,True,
300442,sz.300442,润泽科技,chinext,I65软件和信息技术服务业,证监会行业分类,2015-04-24,2026-06-15,2019-06-15,2026-06-15,1697,1681,1.000595238095238,246,False,False,78.55,2.3921,39192786.0,3021318664.93,1638425901.927177,1631517857.142857,1631511376.4120138,1638425901.927177,5,0.00423809367754762,False,False,128155727678.57141,True,True,True,True,True,
600019,sh.600019,宝钢股份,sh_mainboard,C31黑色金属冶炼和压延加工业,证监会行业分类,2000-12-12,2026-06-15,2019-06-15,2026-06-15,1697,1697,1.0101190476190476,252,False,False,5.97,0.7807,167181027.0,1012045531.99,21414247085.94851,21414247085.94851,21413367551.539112,21415865981.091393,5,0.00011667137033829374,False,False,127843055103.1126,True,True,True,True,True,
000657,sz.000657,中钨高新,sz_mainboard,C33金属制品业,证监会行业分类,1996-12-05,2026-06-15,2019-06-15,2026-06-15,1697,1687,1.0041666666666667,252,False,False,86.9,8.3312,121046353.0,9967499760.22,1452928185.6155174,1452921529.6801164,1452919488.759971,1452928528.750676,5,6.221940084406053e-06,False,False,126258880929.20212,True,True,True,True,True,
600160,sh.600160,巨化股份,sh_mainboard,C26化学原料和化学制品制造业,证监会行业分类,1998-06-26,2026-06-15,2019-06-15,2026-06-15,1697,1687,1.0041666666666667,252,False,False,46.59,5.1139,138062461.0,6233341593.84,2699748939.165803,2699741991.035024,2699720659.599529,2699794078.7426085,5,2.7194873926308173e-05,False,False,125780979362.3218,True,True,True,True,True,
600188,sh.600188,兖矿能源,sh_mainboard,B06煤炭开采和洗选业,证监会行业分类,1998-07-01,2026-06-15,2019-06-15,2026-06-15,1697,1697,1.0101190476190476,252,False,False,21.08,1.6479,98239770.0,2095534941.01,5961512834.516657,5961351629.664619,5961276603.543067,5961537338.109672,5,4.37374915626782e-05,False,False,125665292353.33017,True,True,True,True,True,
603019,sh.603019,中科曙光,sh_mainboard,C39计算机、通信和其他电子设备制造业,证监会行业分类,2014-11-06,2026-06-15,2019-06-15,2026-06-15,1697,1684,1.0023809523809524,247,False,False,85.45,2.7651,40445131.0,3412062212.84,1462700480.9952624,1462726178.032362,1462700480.9952624,1462735457.0003207,5,2.3911519178071857e-05,False,False,124989951912.86534,True,True,True,True,True,
000568,sz.000568,泸州老窖,sz_mainboard,C15酒、饮料和精制茶制造业,证监会行业分类,1994-05-09,2026-06-15,2019-06-15,2026-06-15,1697,1697,1.0101190476190476,252,False,False,84.68,0.7543,11095913.0,941223389.47,1471021211.719475,1471026945.797492,1470947533.77317,1471093815.017969,5,9.94415807384105e-05,False,False,124566561770.13164,True,True,True,True,True,
300014,sz.300014,亿纬锂能,chinext,C38电气机械和器材制造业,证监会行业分类,2009-10-30,2026-06-15,2019-06-15,2026-06-15,1697,1697,1.0101190476190476,252,False,False,58.77,2.3708,50082796.0,2918974713.08,2112485068.3313649,2112505070.3583434,2112430070.906147,2112532106.7157314,5,4.8300859020930494e-05,False,False,124151922984.95984,True,True,True,True,True,
600104,sh.600104,上汽集团,sh_mainboard,C36汽车制造业,证监会行业分类,1997-11-25,2026-06-15,2019-06-15,2026-06-15,1697,1697,1.0101190476190476,252,False,False,10.79,0.9315,107081922.0,1166585130.0,11495643800.322062,11495301939.058172,11494280972.890802,11495643800.322062,5,0.00011855516614388415,False,False,124034307922.43767,True,True,True,True,True,
000776,sz.000776,广发证券,sz_mainboard,J67资本市场服务,证监会行业分类,1997-06-11,2026-06-15,2019-06-15,2026-06-15,1697,1697,1.0101190476190476,252,False,False,20.83,2.3122,136512646.0,2860443123.0,5904015483.089699,5904015483.089699,5903839249.11878,5904415055.791294,5,9.752797467472591e-05,False,False,122980642512.75842,True,True,True,True,True,
600760,sh.600760,中航沈飞,sh_mainboard,C37铁路、船舶、航空航天和其他运输设备制造业,证监会行业分类,1996-10-11,2026-06-15,2019-06-15,2026-06-15,1697,1697,1.0101190476190476,252,False,False,43.28,0.9034,25562499.0,1113586767.11,2829588111.578481,2829588111.578481,2829338015.647226,2829846749.5892982,5,0.00017979081124587957,False,False,122464573469.11667,True,True,True,True,True,
600089,sh.600089,特变电工,sh_mainboard,C38电气机械和器材制造业,证监会行业分类,1997-06-18,2026-06-15,2019-06-15,2026-06-15,1697,1697,1.0101190476190476,252,False,False,23.81,2.8651,144767268.0,3440039350.44,5052782381.068724,5052796494.488593,5052782381.068724,5052917095.854793,5,2.6661431192777767e-05,False,False,120307084533.77339,True,True,True,True,True,
002008,sz.002008,大族激光,sz_mainboard,C35专用设备制造业,证监会行业分类,2004-06-25,2026-06-15,2019-06-15,2026-06-15,1697,1697,1.0101190476190476,252,False,False,124.2,4.6986,44952376.0,5511808032.24,956718511.8971609,956722438.1579963,956718511.8971609,956729073.3056707,5,1.1039156278371258e-05,False,False,118824926819.22314,True,True,True,True,True,
600926,sh.600926,杭州银行,sh_mainboard,J66货币金融服务,证监会行业分类,2016-10-27,2026-06-15,2019-06-15,2026-06-15,1697,1697,1.0101190476190476,252,False,False,16.28,0.6189,44866795.0,734795740.04,7249441751.494587,7248828258.221681,7248549778.909286,7249441751.494587,5,0.00012305058880236492,False,False,118010924043.84897,True,True,True,True,True,
600018,sh.600018,上港集团,sh_mainboard,G55水上运输业,证监会行业分类,2006-10-26,2026-06-15,2019-06-15,2026-06-15,1697,1697,1.0101190476190476,252,False,False,5.05,0.2681,62327140.0,316900498.98,23247720999.627003,23248444599.79028,23242894611.34955,23253145219.266712,5,0.0004409158588293824,False,False,117404645228.9409,True,True,True,True,True,
601888,sh.601888,中国中免,sh_mainboard,L72商务服务业,证监会行业分类,2009-10-15,2026-06-15,2019-06-15,2026-06-15,1697,1697,1.0101190476190476,252,False,False,59.08,2.1843,42647937.0,2509396584.89,1952476170.8556519,1952477082.0111418,1952469218.0286853,1952509742.8245413,5,2.0755580810329705e-05,False,False,115352346005.21825,True,True,True,True,True,
002080,sz.002080,中材科技,sz_mainboard,C30非金属矿物制品业,证监会行业分类,2006-11-20,2026-06-15,2019-06-15,2026-06-15,1697,1687,1.0041666666666667,252,False,False,68.11,3.3098,55542323.0,3687548139.62,1678117197.4137409,1678114423.4757361,1678102816.6846237,1678127202.121614,5,1.4531450686034621e-05,False,False,114296373382.93239,True,True,True,True,True,
300604,sz.300604,长川科技,chinext,C35专用设备制造业,证监会行业分类,2017-04-17,2026-06-15,2019-06-15,2026-06-15,1697,1687,1.0041666666666667,252,False,False,231.45,4.763,23313537.0,5339289282.26,489471698.50934285,489471662.0888323,489468286.4516801,489473371.9832817,5,1.0389838667769987e-05,False,False,113288216190.46024,True,True,True,True,True,
002493,sz.002493,荣盛石化,sz_mainboard,C26化学原料和化学制品制造业,证监会行业分类,2010-11-02,2026-06-15,2019-06-15,2026-06-15,1697,1697,1.0101190476190476,252,False,False,11.95,0.9993,93317204.0,1110287508.15,9338257180.026018,9338257180.026018,9337033910.362816,9338756587.96649,5,0.00018447527953702547,False,False,111592173301.31091,True,True,True,True,True,
600549,sh.600549,厦门钨业,sh_mainboard,C32有色金属冶炼和压延加工业,证监会行业分类,2002-11-07,2026-06-15,2019-06-15,2026-06-15,1697,1697,1.0101190476190476,252,False,False,71.28,7.4584,115898812.0,7936361842.24,1553936662.0186636,1553925830.2093985,1553918034.5572355,1553936662.0186636,5,1.198735555200553e-05,False,False,110763833177.32593,True,True,True,True,True,
601169,sh.601169,北京银行,sh_mainboard,J66货币金融服务,证监会行业分类,2007-09-19,2026-06-15,2019-06-15,2026-06-15,1697,1697,1.0101190476190476,252,False,False,5.23,0.6868,145200765.0,760860909.62,21141637303.436226,21141828992.52978,21141620873.269436,21143304954.5312,5,7.965636569852007e-05,False,False,110571765630.93077,True,True,True,True,True,
601633,sh.601633,长城汽车,sh_mainboard,C36汽车制造业,证监会行业分类,2011-09-28,2026-06-15,2019-06-15,2026-06-15,1697,1697,1.0101190476190476,252,False,False,17.74,0.4835,30022892.0,533271931.13,6209491623.578076,6209094336.670838,6208543641.835967,6209491623.578076,5,0.00015267633099251362,False,False,110149333532.54066,True,True,True,True,True,
600489,sh.600489,中金黄金,sh_mainboard,B09有色金属矿采选业,证监会行业分类,2003-08-14,2026-06-15,2019-06-15,2026-06-15,1697,1696,1.0095238095238095,252,False,False,22.58,2.1766,105506310.0,2379255435.17,4847298998.43793,4847320232.306862,4847219398.732337,4847386141.8347435,5,3.439902758954878e-05,False,False,109452490845.48894,True,True,True,True,True,
