code,code_name,ipoDate,outDate,type,status,code6,baostock_code,name,list_date,out_date,board
sz.002991,甘源食品,2020-07-31,,1,1,002991,sz.002991,甘源食品,2020-07-31,,sz_mainboard
sz.002992,宝明科技,2020-08-03,,1,1,002992,sz.002992,宝明科技,2020-08-03,,sz_mainboard
sz.002993,奥海科技,2020-08-17,,1,1,002993,sz.002993,奥海科技,2020-08-17,,sz_mainboard
sz.002995,天地在线,2020-08-05,,1,1,002995,sz.002995,天地在线,2020-08-05,,sz_mainboard
sz.002996,顺博合金,2020-08-28,,1,1,002996,sz.002996,顺博合金,2020-08-28,,sz_mainboard
sz.002997,瑞鹄模具,2020-09-03,,1,1,002997,sz.002997,瑞鹄模具,2020-09-03,,sz_mainboard
sz.002998,优彩资源,2020-09-25,,1,1,002998,sz.002998,优彩资源,2020-09-25,,sz_mainboard
sz.002999,天禾股份,2020-09-03,,1,1,002999,sz.002999,天禾股份,2020-09-03,,sz_mainboard
sz.003000,劲仔食品,2020-09-14,,1,1,003000,sz.003000,劲仔食品,2020-09-14,,sz_mainboard
sz.003001,中岩大地,2020-10-13,,1,1,003001,sz.003001,中岩大地,2020-10-13,,sz_mainboard
sz.003002,壶化股份,2020-09-22,,1,1,003002,sz.003002,壶化股份,2020-09-22,,sz_mainboard
sz.003003,天元股份,2020-09-21,,1,1,003003,sz.003003,天元股份,2020-09-21,,sz_mainboard
sz.003004,声迅股份,2020-11-26,,1,1,003004,sz.003004,声迅股份,2020-11-26,,sz_mainboard
sz.003005,竞业达,2020-09-22,,1,1,003005,sz.003005,竞业达,2020-09-22,,sz_mainboard
sz.003006,百亚股份,2020-09-21,,1,1,003006,sz.003006,百亚股份,2020-09-21,,sz_mainboard
sz.003007,直真科技,2020-09-23,,1,1,003007,sz.003007,直真科技,2020-09-23,,sz_mainboard
sz.003008,开普检测,2020-09-23,,1,1,003008,sz.003008,开普检测,2020-09-23,,sz_mainboard
sz.003009,中天火箭,2020-09-25,,1,1,003009,sz.003009,中天火箭,2020-09-25,,sz_mainboard
sz.003010,若羽臣,2020-09-25,,1,1,003010,sz.003010,若羽臣,2020-09-25,,sz_mainboard
sz.003011,海象新材,2020-09-30,,1,1,003011,sz.003011,海象新材,2020-09-30,,sz_mainboard
sz.003012,东鹏控股,2020-10-19,,1,1,003012,sz.003012,东鹏控股,2020-10-19,,sz_mainboard
sz.003013,地铁设计,2020-10-22,,1,1,003013,sz.003013,地铁设计,2020-10-22,,sz_mainboard
sz.003015,日久光电,2020-10-21,,1,1,003015,sz.003015,日久光电,2020-10-21,,sz_mainboard
sz.003016,欣贺股份,2020-10-26,,1,1,003016,sz.003016,欣贺股份,2020-10-26,,sz_mainboard
sz.003017,大洋生物,2020-10-26,,1,1,003017,sz.003017,大洋生物,2020-10-26,,sz_mainboard
sz.003018,金富科技,2020-11-06,,1,1,003018,sz.003018,金富科技,2020-11-06,,sz_mainboard
sz.003019,宸展光电,2020-11-17,,1,1,003019,sz.003019,宸展光电,2020-11-17,,sz_mainboard
sz.003020,立方制药,2020-12-15,,1,1,003020,sz.003020,立方制药,2020-12-15,,sz_mainboard
sz.003021,兆威机电,2020-12-04,,1,1,003021,sz.003021,兆威机电,2020-12-04,,sz_mainboard
sz.003022,联泓新科,2020-12-08,,1,1,003022,sz.003022,联泓新科,2020-12-08,,sz_mainboard
sz.003023,彩虹集团,2020-12-11,,1,1,003023,sz.003023,彩虹集团,2020-12-11,,sz_mainboard
sz.003025,思进智能,2020-12-11,,1,1,003025,sz.003025,思进智能,2020-12-11,,sz_mainboard
sz.003026,中晶科技,2020-12-18,,1,1,003026,sz.003026,中晶科技,2020-12-18,,sz_mainboard
sz.003027,同兴科技,2020-12-18,,1,1,003027,sz.003027,同兴科技,2020-12-18,,sz_mainboard
sz.003028,振邦智能,2020-12-28,,1,1,003028,sz.003028,振邦智能,2020-12-28,,sz_mainboard
sz.003029,吉大正元,2020-12-24,,1,1,003029,sz.003029,吉大正元,2020-12-24,,sz_mainboard
sz.003030,祖名股份,2021-01-06,,1,1,003030,sz.003030,祖名股份,2021-01-06,,sz_mainboard
sz.003031,中瓷电子,2021-01-04,,1,1,003031,sz.003031,中瓷电子,2021-01-04,,sz_mainboard
sz.003032,传智教育,2021-01-12,,1,1,003032,sz.003032,传智教育,2021-01-12,,sz_mainboard
sz.003033,征和工业,2021-01-11,,1,1,003033,sz.003033,征和工业,2021-01-11,,sz_mainboard
sz.003035,南网能源,2021-01-19,,1,1,003035,sz.003035,南网能源,2021-01-19,,sz_mainboard
sz.003036,泰坦股份,2021-01-28,,1,1,003036,sz.003036,泰坦股份,2021-01-28,,sz_mainboard
sz.003037,三和管桩,2021-02-04,,1,1,003037,sz.003037,三和管桩,2021-02-04,,sz_mainboard
sz.003038,鑫铂股份,2021-02-10,,1,1,003038,sz.003038,鑫铂股份,2021-02-10,,sz_mainboard
sz.003039,顺控发展,2021-03-08,,1,1,003039,sz.003039,顺控发展,2021-03-08,,sz_mainboard
sz.003040,楚天龙,2021-03-22,,1,1,003040,sz.003040,楚天龙,2021-03-22,,sz_mainboard
sz.003041,真爱美家,2021-04-06,,1,1,003041,sz.003041,真爱美家,2021-04-06,,sz_mainboard
sz.003042,中农联合,2021-04-06,,1,1,003042,sz.003042,中农联合,2021-04-06,,sz_mainboard
sz.003043,华亚智能,2021-04-06,,1,1,003043,sz.003043,华亚智能,2021-04-06,,sz_mainboard
sz.003816,中国广核,2019-08-26,,1,1,003816,sz.003816,中国广核,2019-08-26,,sz_mainboard
sz.115001,钒钛债1,2006-12-12,2012-11-20,4,0,115001,sz.115001,钒钛债1,2006-12-12,2012-11-20,other
sz.115002,国安债1,2007-09-25,2013-09-06,4,0,115002,sz.115002,国安债1,2007-09-25,2013-09-06,other
sz.115003,中兴债1,2008-02-22,2013-01-23,4,0,115003,sz.115003,中兴债1,2008-02-22,2013-01-23,other
sz.117103,蓝天转S1,2017-11-23,2020-10-16,4,0,117103,sz.117103,蓝天转S1,2017-11-23,2020-10-16,other
sz.121001,价值转S,2017-12-29,2018-08-16,4,0,121001,sz.121001,价值转S,2017-12-29,2018-08-16,other
sz.121002,合佳转S1,2018-06-11,2019-02-15,4,0,121002,sz.121002,合佳转S1,2018-06-11,2019-02-15,other
sz.121003,紫科转S1,2018-06-28,2019-04-19,4,0,121003,sz.121003,紫科转S1,2018-06-28,2019-04-19,other
sz.123001,蓝标转债,2016-01-08,2019-10-24,4,0,123001,sz.123001,蓝标转债,2016-01-08,2019-10-24,other
sz.123002,国祯转债,2017-12-25,2023-11-27,4,0,123002,sz.123002,国祯转债,2017-12-25,2023-11-27,other
sz.123003,蓝思转债,2018-01-17,2020-02-19,4,0,123003,sz.123003,蓝思转债,2018-01-17,2020-02-19,other
sz.123004,铁汉转债,2018-01-26,2023-12-19,4,0,123004,sz.123004,铁汉转债,2018-01-26,2023-12-19,other
sz.123005,万信转债,2018-01-30,2018-08-29,4,0,123005,sz.123005,万信转债,2018-01-30,2018-08-29,other
sz.123006,东财转债,2018-01-29,2019-05-21,4,0,123006,sz.123006,东财转债,2018-01-29,2019-05-21,other
sz.123007,道氏转债,2018-01-26,2021-08-23,4,0,123007,sz.123007,道氏转债,2018-01-26,2021-08-23,other
sz.123008,康泰转债,2018-03-19,2019-05-15,4,0,123008,sz.123008,康泰转债,2018-03-19,2019-05-15,other
sz.123009,星源转债,2018-04-10,2020-03-30,4,0,123009,sz.123009,星源转债,2018-04-10,2020-03-30,other
sz.123010,博世转债,2018-08-14,2024-07-08,4,0,123010,sz.123010,博世转债,2018-08-14,2024-07-08,other
sz.123011,德尔转债,2018-08-14,2024-07-19,4,0,123011,sz.123011,德尔转债,2018-08-14,2024-07-19,other
sz.123012,万顺转债,2018-08-29,2024-07-22,4,0,123012,sz.123012,万顺转债,2018-08-29,2024-07-22,other
sz.123013,横河转债,2018-08-20,2024-07-29,4,0,123013,sz.123013,横河转债,2018-08-20,2024-07-29,other
sz.123014,凯发转债,2018-08-21,2023-07-28,4,0,123014,sz.123014,凯发转债,2018-08-21,2023-07-28,other
sz.123015,蓝盾转退,2018-09-13,2023-07-31,4,0,123015,sz.123015,蓝盾转退,2018-09-13,2023-07-31,other
sz.123016,洲明转债,2018-12-03,2020-03-20,4,0,123016,sz.123016,洲明转债,2018-12-03,2020-03-20,other
sz.123017,寒锐转债,2018-12-24,2021-03-04,4,0,123017,sz.123017,寒锐转债,2018-12-24,2021-03-04,other
sz.123018,溢利转债,2019-01-23,2024-12-23,4,0,123018,sz.123018,溢利转债,2019-01-23,2024-12-23,other
sz.123019,中来转债,2019-03-22,2020-04-03,4,0,123019,sz.123019,中来转债,2019-03-22,2020-04-03,other
sz.123020,富祥转债,2019-03-29,2020-09-14,4,0,123020,sz.123020,富祥转债,2019-03-29,2020-09-14,other
sz.123021,万信转2,2019-03-25,2020-04-22,4,0,123021,sz.123021,万信转2,2019-03-25,2020-04-22,other
sz.123022,长信转债,2019-04-10,2025-03-19,4,0,123022,sz.123022,长信转债,2019-04-10,2025-03-19,other
sz.123023,迪森转债,2019-04-16,2022-10-10,4,0,123023,sz.123023,迪森转债,2019-04-16,2022-10-10,other
sz.123024,岱勒转债,2019-04-17,2022-03-30,4,0,123024,sz.123024,岱勒转债,2019-04-17,2022-03-30,other
sz.123025,精测转债,2019-04-19,2025-03-31,4,0,123025,sz.123025,精测转债,2019-04-19,2025-03-31,other
sz.123026,中环转债,2019-07-01,2020-12-23,4,0,123026,sz.123026,中环转债,2019-07-01,2020-12-23,other
sz.123027,蓝晓转债,2019-07-04,2022-11-01,4,0,123027,sz.123027,蓝晓转债,2019-07-04,2022-11-01,other
sz.123028,清水转债,2019-07-15,2021-12-08,4,0,123028,sz.123028,清水转债,2019-07-15,2021-12-08,other
sz.123029,英科转债,2019-09-10,2025-08-18,4,0,123029,sz.123029,英科转债,2019-09-10,2025-08-18,other
sz.123030,九洲转债,2019-09-12,2021-09-27,4,0,123030,sz.123030,九洲转债,2019-09-12,2021-09-27,other
sz.123031,晶瑞转债,2019-09-26,2025-08-29,4,0,123031,sz.123031,晶瑞转债,2019-09-26,2025-08-29,other
sz.123032,万里转债,2019-10-31,2020-12-09,4,0,123032,sz.123032,万里转债,2019-10-31,2020-12-09,other
sz.123033,金力转债,2019-11-25,2021-09-08,4,0,123033,sz.123033,金力转债,2019-11-25,2021-09-08,other
sz.123034,通光转债,2019-11-28,2025-11-04,4,0,123034,sz.123034,通光转债,2019-11-28,2025-11-04,other
sz.123035,利德转债,2019-12-09,2025-01-20,4,0,123035,sz.123035,利德转债,2019-12-09,2025-01-20,other
sz.123036,先导转债,2020-01-10,2020-12-18,4,0,123036,sz.123036,先导转债,2020-01-10,2020-12-18,other
sz.123037,新莱转债,2020-01-22,2020-09-21,4,0,123037,sz.123037,新莱转债,2020-01-22,2020-09-21,other
sz.123038,联得转债,2020-01-22,2025-08-20,4,0,123038,sz.123038,联得转债,2020-01-22,2025-08-20,other
sz.123039,开润转债,2020-01-23,2025-12-26,4,0,123039,sz.123039,开润转债,2020-01-23,2025-12-26,other
sz.123040,乐普转债,2020-01-23,2020-08-31,4,0,123040,sz.123040,乐普转债,2020-01-23,2020-08-31,other
sz.123041,东财转2,2020-02-14,2020-09-07,4,0,123041,sz.123041,东财转2,2020-02-14,2020-09-07,other
sz.123042,银河转债,2020-02-14,2022-03-07,4,0,123042,sz.123042,银河转债,2020-02-14,2022-03-07,other
sz.123043,正元转债,2020-03-31,2022-02-28,4,0,123043,sz.123043,正元转债,2020-03-31,2022-02-28,other
sz.123044,红相转债,2020-04-13,2024-12-11,4,0,123044,sz.123044,红相转债,2020-04-13,2024-12-11,other
sz.123045,雷迪转债,2020-04-13,2022-09-09,4,0,123045,sz.123045,雷迪转债,2020-04-13,2022-09-09,other
sz.123046,天铁转债,2020-04-17,2023-10-17,4,0,123046,sz.123046,天铁转债,2020-04-17,2023-10-17,other
sz.123047,久吾转债,2020-04-17,2021-10-29,4,0,123047,sz.123047,久吾转债,2020-04-17,2021-10-29,other
sz.123048,应急转债,2020-05-11,2025-09-05,4,0,123048,sz.123048,应急转债,2020-05-11,2025-09-05,other
sz.123049,维尔转债,2020-05-12,2026-04-13,4,0,123049,sz.123049,维尔转债,2020-05-12,2026-04-13,other
sz.123050,聚飞转债,2020-05-15,2024-12-09,4,0,123050,sz.123050,聚飞转债,2020-05-15,2024-12-09,other
sz.123051,今天转债,2020-06-30,2021-10-25,4,0,123051,sz.123051,今天转债,2020-06-30,2021-10-25,other
sz.123052,飞鹿转债,2020-07-03,2025-08-19,4,0,123052,sz.123052,飞鹿转债,2020-07-03,2025-08-19,other
sz.123053,宝通转债,2020-07-01,2022-01-11,4,0,123053,sz.123053,宝通转债,2020-07-01,2022-01-11,other
sz.123054,思特转债,2020-07-06,2026-06-09,4,0,123054,sz.123054,思特转债,2020-07-06,2026-06-09,other
sz.123055,晨光转债,2020-07-13,2021-03-05,4,0,123055,sz.123055,晨光转债,2020-07-13,2021-03-05,other
sz.123056,雪榕转债,2020-07-24,2025-10-23,4,0,123056,sz.123056,雪榕转债,2020-07-24,2025-10-23,other
sz.123057,美联转债,2020-07-27,2023-04-21,4,0,123057,sz.123057,美联转债,2020-07-27,2023-04-21,other
sz.123058,欣旺转债,2020-08-07,2021-07-14,4,0,123058,sz.123058,欣旺转债,2020-08-07,2021-07-14,other
sz.123059,银信转债,2020-08-12,,4,1,123059,sz.123059,银信转债,2020-08-12,,other
sz.123060,苏试转债,2020-08-17,2023-01-30,4,0,123060,sz.123060,苏试转债,2020-08-17,2023-01-30,other
sz.123061,航新转债,2020-08-18,,4,1,123061,sz.123061,航新转债,2020-08-18,,other
sz.123062,三超转债,2020-08-17,2022-09-23,4,0,123062,sz.123062,三超转债,2020-08-17,2022-09-23,other
sz.123063,大禹转债,2020-08-20,2025-08-29,4,0,123063,sz.123063,大禹转债,2020-08-20,2025-08-29,other
sz.123064,万孚转债,2020-09-23,,4,1,123064,sz.123064,万孚转债,2020-09-23,,other
sz.123065,宝莱转债,2020-09-24,,4,1,123065,sz.123065,宝莱转债,2020-09-24,,other
sz.123066,赛意转债,2020-10-15,2021-08-24,4,0,123066,sz.123066,赛意转债,2020-10-15,2021-08-24,other
sz.123067,斯莱转债,2020-10-15,2025-03-31,4,0,123067,sz.123067,斯莱转债,2020-10-15,2025-03-31,other
sz.123068,弘信转债,2020-11-04,2021-10-20,4,0,123068,sz.123068,弘信转债,2020-11-04,2021-10-20,other
sz.123069,金诺转债,2020-11-05,2021-11-16,4,0,123069,sz.123069,金诺转债,2020-11-05,2021-11-16,other
sz.123070,鹏辉转债,2020-11-06,2022-08-08,4,0,123070,sz.123070,鹏辉转债,2020-11-06,2022-08-08,other
sz.123071,天能转债,2020-11-25,,4,1,123071,sz.123071,天能转债,2020-11-25,,other
sz.123072,乐歌转债,2020-11-10,,4,1,123072,sz.123072,乐歌转债,2020-11-10,,other
sz.123073,同和转债,2020-11-16,2022-08-24,4,0,123073,sz.123073,同和转债,2020-11-16,2022-08-24,other
sz.123074,隆利转债,2020-11-16,2021-12-24,4,0,123074,sz.123074,隆利转债,2020-11-16,2021-12-24,other
sz.123075,贝斯转债,2020-11-23,2023-08-07,4,0,123075,sz.123075,贝斯转债,2020-11-23,2023-08-07,other
sz.123076,强力转债,2020-12-04,,4,1,123076,sz.123076,强力转债,2020-12-04,,other
sz.123077,汉得转债,2020-12-15,2023-05-11,4,0,123077,sz.123077,汉得转债,2020-12-15,2023-05-11,other
sz.123078,飞凯转债,2020-12-16,2025-05-30,4,0,123078,sz.123078,飞凯转债,2020-12-16,2025-05-30,other
sz.123079,运达转债,2020-12-25,2021-09-17,4,0,123079,sz.123079,运达转债,2020-12-25,2021-09-17,other
sz.123080,海波转债,2020-12-22,,4,1,123080,sz.123080,海波转债,2020-12-22,,other
sz.123081,精研转债,2020-12-22,2021-12-28,4,0,123081,sz.123081,精研转债,2020-12-22,2021-12-28,other
sz.123082,北陆转债,2020-12-28,2025-08-13,4,0,123082,sz.123082,北陆转债,2020-12-28,2025-08-13,other
sz.123083,朗新转债,2021-01-06,2023-05-04,4,0,123083,sz.123083,朗新转债,2021-01-06,2023-05-04,other
sz.123084,高澜转债,2021-01-08,2022-08-30,4,0,123084,sz.123084,高澜转债,2021-01-08,2022-08-30,other
sz.123085,万顺转2,2020-12-28,2026-05-26,4,0,123085,sz.123085,万顺转2,2020-12-28,2026-05-26,other
sz.123086,海兰转债,2021-02-08,2022-09-01,4,0,123086,sz.123086,海兰转债,2021-02-08,2022-09-01,other
sz.123087,明电转债,2021-01-05,2025-09-17,4,0,123087,sz.123087,明电转债,2021-01-05,2025-09-17,other
sz.123088,威唐转债,2021-01-06,,4,1,123088,sz.123088,威唐转债,2021-01-06,,other
sz.123089,九洲转2,2021-01-08,2025-10-23,4,0,123089,sz.123089,九洲转2,2021-01-08,2025-10-23,other
sz.123090,三诺转债,2021-01-12,,4,1,123090,sz.123090,三诺转债,2021-01-12,,other
sz.123091,长海转债,2021-01-15,,4,1,123091,sz.123091,长海转债,2021-01-15,,other
sz.123092,天壕转债,2021-01-15,,4,1,123092,sz.123092,天壕转债,2021-01-15,,other
sz.123093,金陵转债,2021-02-18,2025-07-28,4,0,123093,sz.123093,金陵转债,2021-02-18,2025-07-28,other
sz.123094,星源转2,2021-03-31,2021-09-15,4,0,123094,sz.123094,星源转2,2021-03-31,2021-09-15,other
sz.123096,思创转债,2021-03-01,2024-12-02,4,0,123096,sz.123096,思创转债,2021-03-01,2024-12-02,other
sz.123097,美力转债,2021-02-24,2022-09-19,4,0,123097,sz.123097,美力转债,2021-02-24,2022-09-19,other
sz.123098,一品转债,2021-02-23,2023-08-02,4,0,123098,sz.123098,一品转债,2021-02-23,2023-08-02,other
sz.123099,普利转退,2021-03-08,2025-05-22,4,0,123099,sz.123099,普利转退,2021-03-08,2025-05-22,other
sz.123100,朗科转债,2021-03-16,2025-04-16,4,0,123100,sz.123100,朗科转债,2021-03-16,2025-04-16,other
sz.123101,拓斯转债,2021-03-29,2024-12-25,4,0,123101,sz.123101,拓斯转债,2021-03-29,2024-12-25,other
sz.123102,华自转债,2021-04-01,2021-11-26,4,0,123102,sz.123102,华自转债,2021-04-01,2021-11-26,other
sz.123103,震安转债,2021-03-31,2025-01-06,4,0,123103,sz.123103,震安转债,2021-03-31,2025-01-06,other
sz.123104,卫宁转债,2021-03-31,,4,1,123104,sz.123104,卫宁转债,2021-03-31,,other
sz.123105,拓尔转债,2021-04-27,2023-03-16,4,0,123105,sz.123105,拓尔转债,2021-04-27,2023-03-16,other
sz.123106,正丹转债,2021-04-20,2024-06-18,4,0,123106,sz.123106,正丹转债,2021-04-20,2024-06-18,other
sz.123107,温氏转债,2021-04-21,,4,1,123107,sz.123107,温氏转债,2021-04-21,,other
sz.123108,乐普转2,2021-04-19,2026-03-30,4,0,123108,sz.123108,乐普转2,2021-04-19,2026-03-30,other
sz.123109,昌红转债,2021-04-19,,4,1,123109,sz.123109,昌红转债,2021-04-19,,other
sz.123110,九典转债,2021-04-23,2022-12-06,4,0,123110,sz.123110,九典转债,2021-04-23,2022-12-06,other
sz.123111,东财转3,2021-04-23,2022-03-09,4,0,123111,sz.123111,东财转3,2021-04-23,2022-03-09,other
sz.123112,万讯转债,2021-04-23,,4,1,123112,sz.123112,万讯转债,2021-04-23,,other
sz.123113,仙乐转债,2021-05-14,,4,1,123113,sz.123113,仙乐转债,2021-05-14,,other
sz.123114,三角转债,2021-06-11,,4,1,123114,sz.123114,三角转债,2021-06-11,,other
sz.123115,捷捷转债,2021-06-29,2024-12-09,4,0,123115,sz.123115,捷捷转债,2021-06-29,2024-12-09,other
sz.123116,万兴转债,2021-07-01,2023-05-26,4,0,123116,sz.123116,万兴转债,2021-07-01,2023-05-26,other
sz.123117,健帆转债,2021-07-12,,4,1,123117,sz.123117,健帆转债,2021-07-12,,other
sz.123118,惠城转债,2021-07-26,,4,1,123118,sz.123118,惠城转债,2021-07-26,,other
sz.123119,康泰转2,2021-08-05,,4,1,123119,sz.123119,康泰转2,2021-08-05,,other
sz.123120,隆华转债,2021-08-23,2025-09-09,4,0,123120,sz.123120,隆华转债,2021-08-23,2025-09-09,other
sz.123121,帝尔转债,2021-08-27,2026-06-11,4,0,123121,sz.123121,帝尔转债,2021-08-27,2026-06-11,other
sz.123122,富瀚转债,2021-08-24,,4,1,123122,sz.123122,富瀚转债,2021-08-24,,other
sz.123123,江丰转债,2021-09-01,2022-12-30,4,0,123123,sz.123123,江丰转债,2021-09-01,2022-12-30,other
sz.123124,晶瑞转2,2021-09-07,,4,1,123124,sz.123124,晶瑞转2,2021-09-07,,other
sz.123125,元力转债,2021-09-30,2023-01-17,4,0,123125,sz.123125,元力转债,2021-09-30,2023-01-17,other
sz.123126,瑞丰转债,2021-10-18,2026-06-09,4,0,123126,sz.123126,瑞丰转债,2021-10-18,2026-06-09,other
sz.123127,耐普转债,2021-11-19,2025-03-12,4,0,123127,sz.123127,耐普转债,2021-11-19,2025-03-12,other
sz.123128,首华转债,2021-11-18,2026-03-16,4,0,123128,sz.123128,首华转债,2021-11-18,2026-03-16,other
sz.123129,锦鸡转债,2021-11-24,2026-05-19,4,0,123129,sz.123129,锦鸡转债,2021-11-24,2026-05-19,other
sz.123130,设研转债,2021-12-02,2025-09-22,4,0,123130,sz.123130,设研转债,2021-12-02,2025-09-22,other
sz.123131,奥飞转债,2021-12-22,,4,1,123131,sz.123131,奥飞转债,2021-12-22,,other
sz.123132,回盛转债,2022-01-07,2025-05-29,4,0,123132,sz.123132,回盛转债,2022-01-07,2025-05-29,other
sz.123133,佩蒂转债,2022-01-21,,4,1,123133,sz.123133,佩蒂转债,2022-01-21,,other
sz.123134,卡倍转债,2022-01-18,2023-03-23,4,0,123134,sz.123134,卡倍转债,2022-01-18,2023-03-23,other
sz.123135,泰林转债,2022-01-19,2024-12-23,4,0,123135,sz.123135,泰林转债,2022-01-19,2024-12-23,other
sz.123136,城市转债,2022-02-15,2023-07-13,4,0,123136,sz.123136,城市转债,2022-02-15,2023-07-13,other
sz.123137,锦浪转债,2022-03-02,2022-10-12,4,0,123137,sz.123137,锦浪转债,2022-03-02,2022-10-12,other
sz.123138,丝路转债,2022-03-22,,4,1,123138,sz.123138,丝路转债,2022-03-22,,other
sz.123139,铂科转债,2022-03-31,2022-12-09,4,0,123139,sz.123139,铂科转债,2022-03-31,2022-12-09,other
sz.123140,天地转债,2022-03-30,2023-11-15,4,0,123140,sz.123140,天地转债,2022-03-30,2023-11-15,other
sz.123141,宏丰转债,2022-04-08,2025-09-08,4,0,123141,sz.123141,宏丰转债,2022-04-08,2025-09-08,other
sz.123142,申昊转债,2022-04-11,,4,1,123142,sz.123142,申昊转债,2022-04-11,,other
sz.123143,胜蓝转债,2022-04-22,2024-12-13,4,0,123143,sz.123143,胜蓝转债,2022-04-22,2024-12-13,other
sz.123144,裕兴转债,2022-04-27,,4,1,123144,sz.123144,裕兴转债,2022-04-27,,other
sz.123145,药石转债,2022-05-18,2025-09-26,4,0,123145,sz.123145,药石转债,2022-05-18,2025-09-26,other
sz.123146,中环转2,2022-05-26,2026-04-20,4,0,123146,sz.123146,中环转2,2022-05-26,2026-04-20,other
sz.123147,中辰转债,2022-06-21,2025-10-28,4,0,123147,sz.123147,中辰转债,2022-06-21,2025-10-28,other
sz.123148,上能转债,2022-07-01,2023-06-08,4,0,123148,sz.123148,上能转债,2022-07-01,2023-06-08,other
sz.123149,通裕转债,2022-07-15,,4,1,123149,sz.123149,通裕转债,2022-07-15,,other
sz.123150,九强转债,2022-07-20,,4,1,123150,sz.123150,九强转债,2022-07-20,,other
sz.123151,康医转债,2022-07-20,,4,1,123151,sz.123151,康医转债,2022-07-20,,other
sz.123152,润禾转债,2022-08-11,2025-04-22,4,0,123152,sz.123152,润禾转债,2022-08-11,2025-04-22,other
sz.123153,英力转债,2022-08-11,2024-07-29,4,0,123153,sz.123153,英力转债,2022-08-11,2024-07-29,other
sz.123154,火星转债,2022-08-23,,4,1,123154,sz.123154,火星转债,2022-08-23,,other
sz.123155,中陆转债,2022-08-31,,4,1,123155,sz.123155,中陆转债,2022-08-31,,other
sz.123156,博汇转债,2022-09-02,2025-08-28,4,0,123156,sz.123156,博汇转债,2022-09-02,2025-08-28,other
sz.123157,科蓝转债,2022-09-20,,4,1,123157,sz.123157,科蓝转债,2022-09-20,,other
sz.123158,宙邦转债,2022-10-21,,4,1,123158,sz.123158,宙邦转债,2022-10-21,,other
sz.123159,崧盛转债,2022-10-24,2026-02-25,4,0,123159,sz.123159,崧盛转债,2022-10-24,2026-02-25,other
